ranking_key,date,player,game,player_team,opponent,stat,side,projected_role,lineup_projection,rotation_games_prior,minutes_l5,minutes_l10,minutes_sd_l10,minutes_cv_l10,minutes_floor_p20,minutes_ceiling_p80,minutes_trend_l5,starter_consistency_l10,rotation_stability_score,rotation_risk_band,rotation_status,workload_multiplier,rotation_adjusted_projection,rotation_delta,injury_source_used,coach_intent_inferred,adjustment_basis
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|pr|over,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PR,OVER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|pr|under,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PR,UNDER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|pra|over,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PRA,OVER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|pra|under,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PRA,UNDER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|pts|over,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,OVER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|pts|over,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,OVER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|pts|over,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,OVER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|pts|under,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,UNDER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|ra|over,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,RA,OVER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|ra|under,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,RA,UNDER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|reb|over,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,REB,OVER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|reb|over,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,REB,OVER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|dominique malonga|los angeles sparks @ seattle storm|reb|under,2026-08-30,Dominique Malonga,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,REB,UNDER,BENCH,,10,27.0,25.7,3.257,0.1267,23.0,29.0,-0.4,0.5,85.56,STABLE,READY,1.008656,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|3pm|over,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,3PM,OVER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|3pm|over,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,3PM,OVER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|3pm|under,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,3PM,UNDER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|ast|over,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,AST,OVER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|ast|over,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,AST,OVER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|ast|under,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,AST,UNDER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|pa|over,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,PA,OVER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|pa|under,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,PA,UNDER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|pra|over,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,PRA,OVER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|pra|over,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,PRA,OVER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|pra|under,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,PRA,UNDER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|pra|under,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,PRA,UNDER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|pts|over,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,PTS,OVER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|erica wheeler|los angeles sparks @ seattle storm|pts|under,2026-08-30,Erica Wheeler,Los Angeles Sparks @ Seattle Storm,Los Angeles Sparks,Seattle Storm,PTS,UNDER,BENCH,,10,29.6,29.1,3.081,0.1059,27.0,32.0,-1.6,0.7,90.29,STABLE,READY,1.003103,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|3pm|over,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,3PM,OVER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|ast|over,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,AST,OVER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|ast|under,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,AST,UNDER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|pa|over,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PA,OVER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|pa|under,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PA,UNDER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|pr|over,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PR,OVER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|pr|under,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PR,UNDER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|pra|over,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PRA,OVER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|pra|under,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PRA,UNDER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|pts|over,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,OVER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|pts|over,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,OVER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|pts|under,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,UNDER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|pts|under,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,UNDER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|ra|over,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,RA,OVER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|ra|under,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,RA,UNDER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|reb|over,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,REB,OVER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|ezi magbegor|los angeles sparks @ seattle storm|reb|under,2026-08-30,Ezi Magbegor,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,REB,UNDER,BENCH,,5,14.4,14.4,4.128,0.2867,14.0,15.0,1.3,1.0,67.47,MODERATE,READY,1.0,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|3pm|over,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,3PM,OVER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|3pm|under,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,3PM,UNDER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|ast|over,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,AST,OVER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|ast|under,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,AST,UNDER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pa|over,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PA,OVER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pa|under,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PA,UNDER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pr|over,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PR,OVER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pr|under,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PR,UNDER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pra|over,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PRA,OVER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pra|over,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PRA,OVER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pra|under,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PRA,UNDER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pra|under,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PRA,UNDER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pts|over,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,OVER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pts|over,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,OVER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pts|under,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,UNDER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|pts|under,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,PTS,UNDER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|ra|over,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,RA,OVER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|ra|over,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,RA,OVER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|ra|under,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,RA,UNDER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|ra|under,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,RA,UNDER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|reb|over,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,REB,OVER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|flau'jae johnson|los angeles sparks @ seattle storm|reb|under,2026-08-30,Flau'jae Johnson,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,REB,UNDER,BENCH,,11,27.6,28.7,2.238,0.078,27.0,31.0,-0.1,0.6,89.27,STABLE,READY,0.993157,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|jade melbourne|los angeles sparks @ seattle storm|3pm|over,2026-08-30,Jade Melbourne,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,3PM,OVER,BENCH,,11,25.0,25.9,3.3,0.1274,24.0,29.0,0.7,0.6,87.54,STABLE,READY,0.993916,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|jade melbourne|los angeles sparks @ seattle storm|3pm|over,2026-08-30,Jade Melbourne,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,3PM,OVER,BENCH,,11,25.0,25.9,3.3,0.1274,24.0,29.0,0.7,0.6,87.54,STABLE,READY,0.993916,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|jade melbourne|los angeles sparks @ seattle storm|3pm|under,2026-08-30,Jade Melbourne,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,3PM,UNDER,BENCH,,11,25.0,25.9,3.3,0.1274,24.0,29.0,0.7,0.6,87.54,STABLE,READY,0.993916,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|jade melbourne|los angeles sparks @ seattle storm|3pm|under,2026-08-30,Jade Melbourne,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,3PM,UNDER,BENCH,,11,25.0,25.9,3.3,0.1274,24.0,29.0,0.7,0.6,87.54,STABLE,READY,0.993916,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|jade melbourne|los angeles sparks @ seattle storm|ast|over,2026-08-30,Jade Melbourne,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,AST,OVER,BENCH,,11,25.0,25.9,3.3,0.1274,24.0,29.0,0.7,0.6,87.54,STABLE,READY,0.993916,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|jade melbourne|los angeles sparks @ seattle storm|ast|over,2026-08-30,Jade Melbourne,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,AST,OVER,BENCH,,11,25.0,25.9,3.3,0.1274,24.0,29.0,0.7,0.6,87.54,STABLE,READY,0.993916,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
2026-08-30|jade melbourne|los angeles sparks @ seattle storm|ast|under,2026-08-30,Jade Melbourne,Los Angeles Sparks @ Seattle Storm,Seattle Storm,Los Angeles Sparks,AST,UNDER,BENCH,,11,25.0,25.9,3.3,0.1274,24.0,29.0,0.7,0.6,87.54,STABLE,READY,0.993916,,,False,False,PRIOR_ONLY_WORKLOAD_STABILITY
