archive_index,game_date,game_id,player,stat,side,alt_line,american_odds,market_implied_probability,model_score,score_band,prior_games,prior_actual_mean,prior_actual_std,prior_actual_min,prior_actual_max,rolling3_actual_mean,rolling5_actual_mean,rolling10_actual_mean,rolling5_actual_std,rolling10_actual_std,rolling5_trend_slope,rolling10_trend_slope,line_minus_prior_mean,historical_hit_rate_at_current_line,historical_hit_rate_l5_at_current_line,historical_hit_rate_l10_at_current_line,target_actual,target_win,canonical_outcome,certification
319,2026-07-18,401857078,Kayla McBride,PA,OVER,20.5,-119.0,0.54337899543379,,UNKNOWN,1,38.0,0.0,38.0,38.0,38.0,38.0,38.0,0.0,0.0,,,-17.5,1.0,1.0,1.0,24.0,1,WIN,PRIMARY_CERTIFIED
374,2026-07-18,401857078,Kayla McBride,PR,OVER,20.5,-127.0,0.5594713656387665,,UNKNOWN,2,34.0,9.0,25.0,43.0,34.0,34.0,34.0,9.0,9.0,-18.0,-18.0,-13.5,1.0,1.0,1.0,27.0,1,WIN,PRIMARY_CERTIFIED
320,2026-07-18,401857078,Kayla McBride,PR,OVER,21.5,-119.0,0.54337899543379,,UNKNOWN,2,34.0,9.0,25.0,43.0,34.0,34.0,34.0,9.0,9.0,-18.0,-18.0,-12.5,1.0,1.0,1.0,27.0,1,WIN,PRIMARY_CERTIFIED
318,2026-07-18,401857078,Kayla McBride,PRA,OVER,23.5,-128.0,0.5614035087719298,,UNKNOWN,2,35.0,9.0,26.0,44.0,35.0,35.0,35.0,9.0,9.0,-18.0,-18.0,-11.5,1.0,1.0,1.0,27.0,1,WIN,PRIMARY_CERTIFIED
372,2026-07-18,401857078,Kayla McBride,PRA,OVER,23.5,-113.67,0.5319885805213647,,UNKNOWN,2,35.0,9.0,26.0,44.0,35.0,35.0,35.0,9.0,9.0,-18.0,-18.0,-11.5,1.0,1.0,1.0,27.0,1,WIN,PRIMARY_CERTIFIED
323,2026-07-18,401857078,Kayla McBride,PRA,OVER,24.5,-112.0,0.5283018867924528,,UNKNOWN,2,35.0,9.0,26.0,44.0,35.0,35.0,35.0,9.0,9.0,-18.0,-18.0,-10.5,1.0,1.0,1.0,27.0,1,WIN,PRIMARY_CERTIFIED
367,2026-07-18,401857078,Kayla McBride,PTS,OVER,17.5,-120.75,0.5469988674971688,,UNKNOWN,2,30.5,6.5,24.0,37.0,30.5,30.5,30.5,6.5,6.5,-13.0,-13.0,-13.0,1.0,1.0,1.0,24.0,1,WIN,PRIMARY_CERTIFIED
317,2026-07-18,401857078,Kayla McBride,PTS,OVER,18.5,-111.0,0.5260663507109005,,UNKNOWN,2,30.5,6.5,24.0,37.0,30.5,30.5,30.5,6.5,6.5,-13.0,-13.0,-12.0,1.0,1.0,1.0,24.0,1,WIN,PRIMARY_CERTIFIED
395,2026-07-18,401857078,Natasha Howard,PTS,UNDER,16.5,-121.0,0.5475113122171946,,UNKNOWN,1,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,,,6.5,1.0,1.0,1.0,16.0,1,WIN,PRIMARY_CERTIFIED
371,2026-07-18,401857078,Nia Coffey,PR,UNDER,13.5,-124.5,0.5545657015590201,,UNKNOWN,2,10.5,2.5,8.0,13.0,10.5,10.5,10.5,2.5,2.5,5.0,5.0,3.0,1.0,1.0,1.0,12.0,1,WIN,PRIMARY_CERTIFIED
373,2026-07-18,401857078,Nia Coffey,PRA,UNDER,15.5,-126.0,0.5575221238938053,,UNKNOWN,1,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,,,7.5,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
384,2026-07-18,401857078,Nia Coffey,REB,UNDER,5.5,-147.33,0.5956818825051551,,UNKNOWN,2,4.0,1.0,3.0,5.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.5,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
382,2026-07-18,401857078,Olivia Miles,PTS,OVER,17.5,-129.5,0.5642701525054467,,UNKNOWN,0,,,,,,,,,,,,,,,,14.0,0,LOSS,PRIMARY_CERTIFIED
368,2026-07-18,401857078,Serah Williams,REB,UNDER,5.5,-146.0,0.5934959349593496,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
376,2026-07-18,401857079,Gabby Williams,AST,UNDER,2.5,-181.0,0.6441281138790036,,UNKNOWN,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,1.5,1.0,1.0,1.0,5.0,0,LOSS,PRIMARY_CERTIFIED
333,2026-07-18,401857079,Gabby Williams,REB,UNDER,3.5,-184.5,0.648506151142355,,UNKNOWN,1,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,,,0.5,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
385,2026-07-18,401857079,Gabby Williams,REB,UNDER,3.5,-179.67,0.642435727822076,,UNKNOWN,1,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,,,0.5,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
351,2026-07-18,401857079,Georgia Amoore,PA,UNDER,9.5,-130.0,0.5652173913043478,,UNKNOWN,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,,4.5,1.0,1.0,1.0,12.0,0,LOSS,PRIMARY_CERTIFIED
353,2026-07-18,401857079,Georgia Amoore,PRA,UNDER,10.5,-112.0,0.5283018867924528,,UNKNOWN,1,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,,,0.5,1.0,1.0,1.0,15.0,0,LOSS,PRIMARY_CERTIFIED
398,2026-07-18,401857079,Georgia Amoore,PRA,UNDER,10.5,-132.0,0.5689655172413793,,UNKNOWN,1,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,,,0.5,1.0,1.0,1.0,15.0,0,LOSS,PRIMARY_CERTIFIED
423,2026-07-18,401857079,Janelle Salaun,3PM,OVER,1.5,-184.0,0.647887323943662,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
470,2026-07-18,401857079,Janelle Salaun,3PM,OVER,1.5,-177.0,0.6389891696750902,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
347,2026-07-18,401857079,Janelle Salaun,PTS,OVER,11.5,-125.0,0.5555555555555556,,UNKNOWN,0,,,,,,,,,,,,,,,,9.0,0,LOSS,PRIMARY_CERTIFIED
397,2026-07-18,401857079,Janelle Salaun,PTS,OVER,11.5,-126.25,0.5580110497237569,,UNKNOWN,0,,,,,,,,,,,,,,,,9.0,0,LOSS,PRIMARY_CERTIFIED
392,2026-07-18,401857079,Kaitlyn Chen,PTS,OVER,7.5,-126.5,0.5584988962472406,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,0,LOSS,PRIMARY_CERTIFIED
454,2026-07-18,401857079,Shakira Austin,PR,OVER,22.5,-130.0,0.5652173913043478,,UNKNOWN,0,,,,,,,,,,,,,,,,34.0,1,WIN,PRIMARY_CERTIFIED
453,2026-07-18,401857079,Shakira Austin,PRA,OVER,25.5,-122.0,0.5495495495495496,,UNKNOWN,1,32.0,0.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,,,-6.5,1.0,1.0,1.0,35.0,1,WIN,PRIMARY_CERTIFIED
484,2026-07-18,401857079,Shakira Austin,PRA,OVER,25.5,-128.0,0.5614035087719298,,UNKNOWN,1,32.0,0.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,,,-6.5,1.0,1.0,1.0,35.0,1,WIN,PRIMARY_CERTIFIED
363,2026-07-18,401857079,Veronica Burton,RA,OVER,7.5,-144.0,0.5901639344262295,,UNKNOWN,0,,,,,,,,,,,,,,,,16.0,1,WIN,PRIMARY_CERTIFIED
403,2026-07-18,401857079,Veronica Burton,RA,OVER,7.5,-146.0,0.5934959349593496,,UNKNOWN,0,,,,,,,,,,,,,,,,16.0,1,WIN,PRIMARY_CERTIFIED
528,2026-07-19,401857080,Ariel Atkins,PR,UNDER,13.5,-107.5,0.5180722891566265,,UNKNOWN,0,,,,,,,,,,,,,,,,11.0,1,WIN,PRIMARY_CERTIFIED
525,2026-07-19,401857080,Ariel Atkins,PRA,UNDER,16.5,-111.0,0.5260663507109005,,UNKNOWN,0,,,,,,,,,,,,,,,,14.0,1,WIN,PRIMARY_CERTIFIED
570,2026-07-19,401857080,Ariel Atkins,PRA,UNDER,16.5,-110.0,0.5238095238095238,,UNKNOWN,0,,,,,,,,,,,,,,,,14.0,1,WIN,PRIMARY_CERTIFIED
530,2026-07-19,401857080,Ariel Atkins,PTS,UNDER,10.5,-117.0,0.5391705069124424,,UNKNOWN,0,,,,,,,,,,,,,,,,9.0,1,WIN,PRIMARY_CERTIFIED
575,2026-07-19,401857080,Ariel Atkins,PTS,UNDER,10.5,-116.67,0.5384686389440162,,UNKNOWN,0,,,,,,,,,,,,,,,,9.0,1,WIN,PRIMARY_CERTIFIED
436,2026-07-19,401857080,Azzi Fudd,PA,UNDER,17.5,-131.0,0.5670995670995671,,UNKNOWN,0,,,,,,,,,,,,,,,,13.0,1,WIN,PRIMARY_CERTIFIED
445,2026-07-19,401857080,Azzi Fudd,PR,UNDER,17.5,-132.0,0.5689655172413793,,UNKNOWN,0,,,,,,,,,,,,,,,,15.0,1,WIN,PRIMARY_CERTIFIED
446,2026-07-19,401857080,Azzi Fudd,PRA,UNDER,19.5,-132.0,0.5689655172413793,,UNKNOWN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.5,1.0,1.0,1.0,17.0,1,WIN,PRIMARY_CERTIFIED
386,2026-07-19,401857080,Azzi Fudd,PTS,UNDER,14.5,-111.0,0.5260663507109005,,UNKNOWN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.5,1.0,1.0,1.0,11.0,1,WIN,PRIMARY_CERTIFIED
433,2026-07-19,401857080,Azzi Fudd,PTS,UNDER,14.5,-53.5,0.3485342019543974,,UNKNOWN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.5,1.0,1.0,1.0,11.0,1,WIN,PRIMARY_CERTIFIED
450,2026-07-19,401857080,Azzi Fudd,REB,UNDER,2.5,-200.0,0.6666666666666666,,UNKNOWN,0,,,,,,,,,,,,,,,,4.0,0,LOSS,PRIMARY_CERTIFIED
498,2026-07-19,401857080,Cameron Brink,PTS,OVER,7.5,-135.0,0.574468085106383,,UNKNOWN,0,,,,,,,,,,,,,,,,10.0,1,WIN,PRIMARY_CERTIFIED
428,2026-07-19,401857080,Cameron Brink,PTS,OVER,8.5,-118.25,0.5418098510882016,,UNKNOWN,0,,,,,,,,,,,,,,,,10.0,1,WIN,PRIMARY_CERTIFIED
507,2026-07-19,401857080,Cameron Brink,PTS,OVER,8.5,-101.0,0.5024875621890548,,UNKNOWN,0,,,,,,,,,,,,,,,,10.0,1,WIN,PRIMARY_CERTIFIED
551,2026-07-19,401857080,Dearica Hamby,RA,UNDER,9.5,-1.5,0.014778325123152709,,UNKNOWN,1,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,,,1.5,1.0,1.0,1.0,8.0,1,WIN,PRIMARY_CERTIFIED
486,2026-07-19,401857080,Nneka Ogwumike,AST,OVER,2.5,-180.0,0.6428571428571429,,UNKNOWN,2,4.5,0.5,4.0,5.0,4.5,4.5,4.5,0.5,0.5,-1.0,-1.0,-2.0,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
389,2026-07-19,401857080,Nneka Ogwumike,PA,OVER,20.5,-129.0,0.5633187772925764,,UNKNOWN,3,24.666666666666668,2.494438257849294,22.0,28.0,24.666666666666668,24.666666666666668,24.666666666666668,2.494438257849294,2.494438257849294,-1.0,-1.0,-4.166666666666668,1.0,1.0,1.0,20.0,0,LOSS,PRIMARY_CERTIFIED
424,2026-07-19,401857080,Nneka Ogwumike,PA,OVER,20.5,-128.0,0.5614035087719298,,UNKNOWN,3,24.666666666666668,2.494438257849294,22.0,28.0,24.666666666666668,24.666666666666668,24.666666666666668,2.494438257849294,2.494438257849294,-1.0,-1.0,-4.166666666666668,1.0,1.0,1.0,20.0,0,LOSS,PRIMARY_CERTIFIED
511,2026-07-19,401857080,Nneka Ogwumike,PR,OVER,25.5,-130.0,0.5652173913043478,,UNKNOWN,0,,,,,,,,,,,,,,,,27.0,1,WIN,PRIMARY_CERTIFIED
390,2026-07-19,401857080,Nneka Ogwumike,PTS,OVER,17.5,-113.5,0.531615925058548,,UNKNOWN,3,20.0,2.160246899469287,18.0,23.0,20.0,20.0,20.0,2.160246899469287,2.160246899469287,-0.5,-0.5,-2.5,1.0,1.0,1.0,17.0,0,LOSS,PRIMARY_CERTIFIED
429,2026-07-19,401857080,Nneka Ogwumike,PTS,OVER,17.5,-119.8,0.5450409463148316,,UNKNOWN,3,20.0,2.160246899469287,18.0,23.0,20.0,20.0,20.0,2.160246899469287,2.160246899469287,-0.5,-0.5,-2.5,1.0,1.0,1.0,17.0,0,LOSS,PRIMARY_CERTIFIED
514,2026-07-19,401857080,Nneka Ogwumike,RA,OVER,11.5,-127.0,0.5594713656387665,,UNKNOWN,0,,,,,,,,,,,,,,,,13.0,1,WIN,PRIMARY_CERTIFIED
437,2026-07-19,401857081,Allisha Gray,PRA,UNDER,25.5,-126.5,0.5584988962472406,,UNKNOWN,0,,,,,,,,,,,,,,,,38.0,0,LOSS,PRIMARY_CERTIFIED
477,2026-07-19,401857081,Allisha Gray,PRA,UNDER,25.5,-125.0,0.5555555555555556,,UNKNOWN,0,,,,,,,,,,,,,,,,38.0,0,LOSS,PRIMARY_CERTIFIED
399,2026-07-19,401857081,Allisha Gray,PTS,OVER,18.5,-126.5,0.5584988962472406,,UNKNOWN,0,,,,,,,,,,,,,,,,29.0,1,WIN,PRIMARY_CERTIFIED
391,2026-07-19,401857081,Allisha Gray,REB,UNDER,3.5,-168.5,0.62756052141527,,UNKNOWN,1,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,,,0.5,1.0,1.0,1.0,6.0,0,LOSS,PRIMARY_CERTIFIED
426,2026-07-19,401857081,Allisha Gray,REB,UNDER,3.5,-160.33,0.6158721622555986,,UNKNOWN,1,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,,,0.5,1.0,1.0,1.0,6.0,0,LOSS,PRIMARY_CERTIFIED
472,2026-07-19,401857081,Allisha Gray,REB,UNDER,3.5,-150.67,0.6010691347189532,,UNKNOWN,1,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,,,0.5,1.0,1.0,1.0,6.0,0,LOSS,PRIMARY_CERTIFIED
451,2026-07-19,401857081,Angel Reese,AST,UNDER,2.5,1.5,0.9852216748768473,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
443,2026-07-19,401857081,Angel Reese,RA,UNDER,15.5,-132.0,0.5689655172413793,,UNKNOWN,0,,,,,,,,,,,,,,,,6.0,1,WIN,PRIMARY_CERTIFIED
479,2026-07-19,401857081,Angel Reese,RA,UNDER,15.5,-118.0,0.5412844036697247,,UNKNOWN,0,,,,,,,,,,,,,,,,6.0,1,WIN,PRIMARY_CERTIFIED
394,2026-07-19,401857081,Kamilla Cardoso,REB,UNDER,8.5,-154.0,0.6062992125984252,,UNKNOWN,2,7.0,4.0,3.0,11.0,7.0,7.0,7.0,4.0,4.0,8.0,8.0,1.5,0.5,0.5,0.5,4.0,1,WIN,PRIMARY_CERTIFIED
379,2026-07-19,401857081,Natasha Cloud,PR,UNDER,15.5,-127.0,0.5594713656387665,,UNKNOWN,1,15.0,0.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,,,0.5,1.0,1.0,1.0,9.0,1,WIN,PRIMARY_CERTIFIED
381,2026-07-19,401857081,Natasha Cloud,PRA,UNDER,21.5,-124.0,0.5535714285714286,,UNKNOWN,1,30.0,0.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,,,-8.5,0.0,0.0,0.0,13.0,1,WIN,PRIMARY_CERTIFIED
383,2026-07-19,401857081,Natasha Cloud,RA,UNDER,9.5,-130.5,0.5661605206073753,,UNKNOWN,1,15.0,0.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,,,-5.5,0.0,0.0,0.0,6.0,1,WIN,PRIMARY_CERTIFIED
396,2026-07-19,401857081,Natasha Cloud,REB,UNDER,3.5,-130.0,0.5652173913043478,,UNKNOWN,2,4.0,2.0,2.0,6.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,-0.5,0.5,0.5,0.5,2.0,1,WIN,PRIMARY_CERTIFIED
378,2026-07-19,401857081,Naz Hillmon,3PM,UNDER,1.5,-185.0,0.6491228070175439,,UNKNOWN,2,2.5,1.5,1.0,4.0,2.5,2.5,2.5,1.5,1.5,3.0,3.0,-1.0,0.5,0.5,0.5,1.0,1,WIN,PRIMARY_CERTIFIED
407,2026-07-19,401857081,Rhyne Howard,PA,UNDER,22.5,-127.0,0.5594713656387665,,UNKNOWN,2,14.5,0.5,14.0,15.0,14.5,14.5,14.5,0.5,0.5,1.0,1.0,8.0,1.0,1.0,1.0,17.0,1,WIN,PRIMARY_CERTIFIED
457,2026-07-19,401857081,Rhyne Howard,PA,UNDER,22.5,-130.0,0.5652173913043478,,UNKNOWN,2,14.5,0.5,14.0,15.0,14.5,14.5,14.5,0.5,0.5,1.0,1.0,8.0,1.0,1.0,1.0,17.0,1,WIN,PRIMARY_CERTIFIED
435,2026-07-19,401857081,Rhyne Howard,PRA,UNDER,26.5,-122.0,0.5495495495495496,,UNKNOWN,2,19.0,0.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,7.5,1.0,1.0,1.0,23.0,1,WIN,PRIMARY_CERTIFIED
476,2026-07-19,401857081,Rhyne Howard,PRA,UNDER,26.5,-127.33,0.5601108520652796,,UNKNOWN,2,19.0,0.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,7.5,1.0,1.0,1.0,23.0,1,WIN,PRIMARY_CERTIFIED
380,2026-07-19,401857081,Sydney Taylor,PA,UNDER,17.5,-125.0,0.5555555555555556,,UNKNOWN,1,21.0,0.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,,,-3.5,0.0,0.0,0.0,20.0,0,LOSS,PRIMARY_CERTIFIED
576,2026-07-19,401857082,Brittney Griner,REB,UNDER,6.5,-154.0,0.6062992125984252,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,1,WIN,PRIMARY_CERTIFIED
566,2026-07-19,401857082,Charlisse Leger-Walker,PA,UNDER,11.5,-106.0,0.5145631067961165,,UNKNOWN,1,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,,0.5,1.0,1.0,1.0,10.0,1,WIN,PRIMARY_CERTIFIED
444,2026-07-19,401857082,Charlisse Leger-Walker,PA,UNDER,12.5,-122.0,0.5495495495495496,,UNKNOWN,1,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,,1.5,1.0,1.0,1.0,10.0,1,WIN,PRIMARY_CERTIFIED
481,2026-07-19,401857082,Charlisse Leger-Walker,PA,UNDER,12.5,-115.5,0.5359628770301624,,UNKNOWN,1,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,,1.5,1.0,1.0,1.0,10.0,1,WIN,PRIMARY_CERTIFIED
439,2026-07-19,401857082,Charlisse Leger-Walker,PA,UNDER,13.5,-137.0,0.5780590717299579,,UNKNOWN,1,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,,2.5,1.0,1.0,1.0,10.0,1,WIN,PRIMARY_CERTIFIED
441,2026-07-19,401857082,Charlisse Leger-Walker,PR,UNDER,11.5,-125.0,0.5555555555555556,,UNKNOWN,1,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,,,3.5,1.0,1.0,1.0,8.0,1,WIN,PRIMARY_CERTIFIED
478,2026-07-19,401857082,Charlisse Leger-Walker,PR,UNDER,11.5,-117.0,0.5391705069124424,,UNKNOWN,1,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,,,3.5,1.0,1.0,1.0,8.0,1,WIN,PRIMARY_CERTIFIED
442,2026-07-19,401857082,Charlisse Leger-Walker,PRA,UNDER,15.5,-112.5,0.5294117647058824,,UNKNOWN,1,15.0,0.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,,,0.5,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
482,2026-07-19,401857082,Charlisse Leger-Walker,PRA,UNDER,15.5,-115.0,0.5348837209302325,,UNKNOWN,1,15.0,0.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,,,0.5,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
549,2026-07-19,401857082,Charlisse Leger-Walker,PRA,UNDER,15.5,-131.0,0.5670995670995671,,UNKNOWN,1,15.0,0.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,,,0.5,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
432,2026-07-19,401857082,Charlisse Leger-Walker,PRA,UNDER,16.5,-134.0,0.5726495726495726,,UNKNOWN,1,15.0,0.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,,,1.5,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
563,2026-07-19,401857082,Charlisse Leger-Walker,PTS,UNDER,7.5,-121.33,0.5481859666561244,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,1,WIN,PRIMARY_CERTIFIED
502,2026-07-19,401857082,DeWanna Bonner,PR,OVER,14.5,-124.0,0.5535714285714286,,UNKNOWN,0,,,,,,,,,,,,,,,,27.0,1,WIN,PRIMARY_CERTIFIED
493,2026-07-19,401857082,DeWanna Bonner,REB,OVER,5.5,117.5,0.45977011494252873,,UNKNOWN,0,,,,,,,,,,,,,,,,6.0,1,WIN,PRIMARY_CERTIFIED
534,2026-07-19,401857082,DeWanna Bonner,REB,OVER,5.5,117.67,0.45941103505306197,,UNKNOWN,0,,,,,,,,,,,,,,,,6.0,1,WIN,PRIMARY_CERTIFIED
456,2026-07-19,401857082,Diamond Miller,3PM,OVER,0.5,-225.33,0.6926198014323917,,UNKNOWN,0,,,,,,,,,,,,,,,,0.0,0,LOSS,PRIMARY_CERTIFIED
485,2026-07-19,401857082,Diamond Miller,3PM,OVER,0.5,-218.0,0.6855345911949685,,UNKNOWN,0,,,,,,,,,,,,,,,,0.0,0,LOSS,PRIMARY_CERTIFIED
419,2026-07-19,401857082,Monique Akoa Makani,REB,UNDER,2.5,-150.0,0.6,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,0.5,1.0,1.0,1.0,6.0,0,LOSS,PRIMARY_CERTIFIED
465,2026-07-19,401857082,Monique Akoa Makani,REB,UNDER,2.5,-150.5,0.6007984031936128,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,0.5,1.0,1.0,1.0,6.0,0,LOSS,PRIMARY_CERTIFIED
416,2026-07-19,401857082,Natasha Mack,RA,OVER,7.5,-148.0,0.5967741935483871,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,0,LOSS,PRIMARY_CERTIFIED
417,2026-07-19,401857082,Natasha Mack,REB,OVER,6.5,-110.2,0.5242626070409134,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,0,LOSS,PRIMARY_CERTIFIED
464,2026-07-19,401857082,Natasha Mack,REB,OVER,6.5,-112.0,0.5283018867924528,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,0,LOSS,PRIMARY_CERTIFIED
447,2026-07-20,401857083,A'ja Wilson,RA,OVER,12.5,-135.0,0.574468085106383,,UNKNOWN,1,14.0,0.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,,,-1.5,1.0,1.0,1.0,10.0,0,LOSS,PRIMARY_CERTIFIED
519,2026-07-20,401857083,A'ja Wilson,RA,OVER,12.5,-136.0,0.576271186440678,,UNKNOWN,1,14.0,0.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,,,-1.5,1.0,1.0,1.0,10.0,0,LOSS,PRIMARY_CERTIFIED
438,2026-07-20,401857083,A'ja Wilson,REB,OVER,9.5,-142.0,0.5867768595041323,,UNKNOWN,1,12.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,,,-2.5,1.0,1.0,1.0,6.0,0,LOSS,PRIMARY_CERTIFIED
559,2026-07-20,401857083,Chelsea Gray,REB,UNDER,3.5,-145.0,0.5918367346938775,,UNKNOWN,0,,,,,,,,,,,,,,,,4.0,0,LOSS,PRIMARY_CERTIFIED
582,2026-07-20,401857083,Isabelle Harrison,PR,UNDER,17.5,-113.0,0.5305164319248826,,UNKNOWN,0,,,,,,,,,,,,,,,,37.0,0,LOSS,PRIMARY_CERTIFIED
579,2026-07-20,401857083,Isabelle Harrison,PTS,UNDER,11.5,-2.5,0.024390243902439025,,UNKNOWN,0,,,,,,,,,,,,,,,,26.0,0,LOSS,PRIMARY_CERTIFIED
581,2026-07-20,401857083,Isabelle Harrison,PTS,UNDER,12.5,-125.5,0.5565410199556541,,UNKNOWN,0,,,,,,,,,,,,,,,,26.0,0,LOSS,PRIMARY_CERTIFIED
573,2026-07-20,401857083,Jewell Loyd,PR,UNDER,10.5,100.0,0.5,,UNKNOWN,0,,,,,,,,,,,,,,,,12.0,0,LOSS,PRIMARY_CERTIFIED
564,2026-07-20,401857083,Jewell Loyd,PR,UNDER,11.5,-136.0,0.576271186440678,,UNKNOWN,0,,,,,,,,,,,,,,,,12.0,0,LOSS,PRIMARY_CERTIFIED
572,2026-07-20,401857083,Jewell Loyd,REB,UNDER,2.5,-162.5,0.6190476190476191,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
455,2026-07-20,401857083,Julie Allemand,AST,UNDER,6.5,-132.5,0.5698924731182796,,UNKNOWN,0,,,,,,,,,,,,,,,,4.0,1,WIN,PRIMARY_CERTIFIED
580,2026-07-20,401857083,Julie Allemand,AST,UNDER,6.5,-140.0,0.5833333333333334,,UNKNOWN,0,,,,,,,,,,,,,,,,4.0,1,WIN,PRIMARY_CERTIFIED
452,2026-07-20,401857083,Laura Juskaite,REB,OVER,3.5,-152.0,0.6031746031746031,,UNKNOWN,2,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-0.5,1.0,1.0,1.0,3.0,0,LOSS,PRIMARY_CERTIFIED
531,2026-07-20,401857083,Laura Juskaite,REB,OVER,3.5,-161.67,0.6178392631940995,,UNKNOWN,2,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-0.5,1.0,1.0,1.0,3.0,0,LOSS,PRIMARY_CERTIFIED
517,2026-07-20,401857083,Laura Juskaite,REB,UNDER,4.5,-147.0,0.5951417004048583,,UNKNOWN,2,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
558,2026-07-20,401857083,Laura Juskaite,REB,UNDER,4.5,-148.0,0.5967741935483871,,UNKNOWN,2,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
569,2026-07-20,401857083,Marina Mabrey,AST,UNDER,3.5,-148.0,0.5967741935483871,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,0,LOSS,PRIMARY_CERTIFIED
